,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
3324,SI,93.4,3.26,54.3,5.23,9.0,0,0,1.0,0,0,1.67,0.58,0.48,2.23,0,0,0,0,7,0.0,0.0,0.0,93.2,2311.0,6.2,106.0,0,0-0
3326,SL,76.3,3.31,55.17,5.42,3.0,1,0,1.0,0,0,-0.63,0.03,0.59,3.13,0,0,0,2,6,0.0,0.0,0.0,74.8,2281.0,5.3,284.0,0,0-0
3330,SI,95.2,3.28,54.51,5.32,5.0,1,0,1.0,0,0,1.71,0.65,0.27,2.46,0,0,0,1,6,0.0,0.0,0.0,94.9,2261.0,6.0,108.0,0,0-0
3337,CH,86.2,3.19,54.27,5.31,13.0,1,0,0.0,0,0,1.34,0.94,-1.56,2.55,0,0,0,0,6,0.0,0.0,0.0,85.3,2010.0,6.2,120.0,0,0-0
3342,CH,86.9,3.27,54.0,5.23,9.0,1,0,1.0,0,0,1.83,0.78,0.63,1.85,0,0,0,2,5,0.0,0.0,0.0,87.1,2114.0,6.5,109.0,0,0-0
3348,FF,92.5,3.24,54.4,5.41,12.0,1,0,0.0,0,0,1.24,1.24,1.01,3.39,0,0,0,1,5,0.0,0.0,0.0,91.7,2338.0,6.1,132.0,0,0-0
3354,CH,84.8,3.29,54.6,5.25,5.0,1,0,1.0,0,0,1.45,0.52,-0.08,2.33,0,0,0,0,5,0.0,0.0,0.0,83.9,1936.0,5.9,104.0,0,0-0
3358,CH,86.7,3.31,54.54,5.21,8.0,0,0,1.0,0,0,1.62,0.71,-0.15,1.87,0,0,1,1,4,0.0,0.0,0.0,85.5,1939.0,6.0,109.0,0,0-0
3364,CH,88.5,3.06,54.37,5.42,13.0,1,0,0.0,0,0,1.62,0.9,-1.16,2.41,0,0,0,1,4,0.0,0.0,0.0,87.5,2281.0,6.1,115.0,0,0-0
3365,CH,84.5,3.34,54.56,5.17,5.0,0,0,0.0,0,0,1.46,0.53,0.1,2.32,0,0,0,0,4,24.0,88.6,-4.0,83.8,1872.0,5.9,105.0,0,0-0
3369,SL,80.4,3.01,54.73,5.46,13.0,1,0,1.0,0,0,-1.42,-0.57,-1.31,0.89,1,1,1,2,3,0.0,0.0,0.0,79.2,2444.0,5.8,297.0,0,0-0
3374,SL,80.3,3.23,54.96,5.33,14.0,1,0,0.0,0,0,-1.25,-0.43,0.63,1.46,1,0,1,2,3,0.0,0.0,0.0,78.5,2329.0,5.5,297.0,0,0-0
3375,FF,95.4,3.17,54.24,5.32,7.0,1,0,0.0,0,0,1.46,0.88,-0.54,2.26,0,1,1,2,3,113.0,96.4,8.0,94.8,2321.0,6.3,118.0,1,0-0
3378,CH,86.4,3.35,54.42,5.01,8.0,1,0,1.0,0,0,1.64,0.43,-0.03,1.56,0,1,1,1,3,0.0,0.0,0.0,85.5,1985.0,6.1,100.0,1,0-0
3383,FF,94.3,3.28,54.36,5.26,4.0,1,0,1.0,0,0,1.31,1.12,-0.53,2.75,0,0,1,1,3,134.0,72.5,15.0,93.8,2398.0,6.1,127.0,1,0-0
3386,CH,88.3,3.25,54.56,5.27,9.0,1,0,1.0,0,0,1.62,0.47,0.32,1.79,0,0,1,0,3,0.0,0.0,0.0,87.5,2149.0,5.9,102.0,1,0-0
3392,SI,92.4,3.13,54.55,5.36,14.0,0,0,0.0,0,0,1.89,0.69,1.36,2.77,0,0,0,0,3,0.0,0.0,0.0,91.2,2263.0,6.0,106.0,1,0-0
3397,CH,84.7,3.42,54.4,5.12,12.0,1,0,0.0,0,0,1.65,0.63,1.33,3.53,0,0,1,2,2,0.0,0.0,0.0,84.1,1998.0,6.1,106.0,0,0-0
3401,SI,93.4,3.38,54.49,5.27,7.0,0,0,1.0,0,0,1.97,0.68,-0.61,2.15,0,0,0,2,2,0.0,0.0,0.0,92.7,2299.0,6.0,106.0,0,0-0
3405,CH,86.4,3.2,54.39,5.21,5.0,1,0,1.0,0,0,1.74,0.77,-0.2,2.44,0,0,0,1,2,0.0,0.0,0.0,85.9,2161.0,6.1,110.0,0,0-0
3409,SI,92.2,3.0,54.44,5.4,3.0,1,0,1.0,0,0,1.59,0.87,0.51,3.5,0,0,0,0,2,0.0,0.0,0.0,91.9,2281.0,6.1,115.0,0,0-0
3412,SI,95.9,3.21,54.61,5.37,14.0,1,0,0.0,0,0,1.67,0.58,0.4,1.46,0,0,0,2,1,0.0,0.0,0.0,94.9,2384.0,5.9,106.0,0,0-0
3416,FF,95.7,3.21,54.34,5.5,7.0,1,0,1.0,0,0,1.34,1.19,-0.52,1.98,0,0,0,1,1,0.0,0.0,0.0,95.1,2436.0,6.2,129.0,0,0-0
3420,FF,96.5,3.35,54.4,5.38,9.0,1,0,1.0,0,0,1.56,1.11,0.48,2.2,0,0,0,0,1,0.0,0.0,0.0,96.0,2458.0,6.1,123.0,0,0-0
3421,SI,95.7,2.99,53.47,5.31,4.0,1,0,0.0,0,0,0.95,0.46,-0.56,2.88,0,1,1,2,8,78.0,95.0,4.0,96.7,2219.0,7.0,110.0,0,0-0
3426,SL,77.9,3.18,54.86,5.52,13.0,1,0,0.0,0,0,-1.47,-0.01,-0.37,1.36,0,1,0,2,8,0.0,0.0,0.0,76.5,2279.0,5.6,277.0,0,0-0
3430,CH,85.7,3.28,54.51,5.05,8.0,1,0,1.0,0,0,1.55,0.51,-0.18,2.06,0,0,0,2,8,3.0,42.6,-36.0,84.9,2102.0,6.0,104.0,0,0-0
3437,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3440,SL,74.2,3.37,55.17,5.45,7.0,1,0,1.0,0,0,-1.32,-0.31,-0.47,1.99,0,0,0,0,8,0.0,0.0,0.0,72.7,2301.0,5.3,291.0,0,0-0
3444,FF,92.7,3.03,54.3,5.29,13.0,1,0,0.0,0,0,1.1,0.7,-0.99,2.37,0,0,1,2,7,0.0,0.0,0.0,91.4,2023.0,6.2,117.0,0,0-0
3448,FF,94.5,3.03,54.19,5.29,13.0,1,0,0.0,0,0,1.34,0.88,-1.36,2.12,0,0,1,1,7,0.0,0.0,0.0,93.2,2070.0,6.3,119.0,0,0-0
3454,SL,77.6,3.27,54.98,5.34,12.0,1,0,0.0,0,0,-1.49,-0.37,1.56,3.51,0,0,0,1,7,0.0,0.0,0.0,76.2,2211.0,5.5,291.0,0,0-0
3457,SL,77.2,3.46,55.08,5.46,12.0,1,0,0.0,0,0,-1.25,-0.38,1.31,2.64,0,0,0,0,7,0.0,0.0,0.0,75.9,2232.0,5.4,294.0,0,0-0
3462,SL,77.1,3.4,55.28,5.37,12.0,1,0,0.0,0,0,-1.28,-0.13,1.19,3.23,0,0,0,2,6,0.0,0.0,0.0,75.8,2358.0,5.2,283.0,0,0-0
3463,CH,89.0,3.23,54.3,5.2,5.0,1,0,0.0,0,0,1.31,0.78,-0.2,2.4,0,0,0,2,6,410.0,101.0,30.0,88.4,2118.0,6.2,116.0,1,0-0
3466,CH,85.2,3.41,54.39,5.0,5.0,1,0,1.0,0,0,1.92,0.59,-0.18,2.3,0,0,0,1,6,0.0,0.0,0.0,84.1,2003.0,6.1,103.0,1,0-0
3470,SL,77.4,3.39,55.22,5.42,13.0,1,0,1.0,0,0,-0.77,0.03,-1.13,1.87,0,0,0,0,6,0.0,0.0,0.0,75.6,2277.0,5.3,281.0,1,0-0
3476,FF,90.2,3.37,54.47,5.31,11.0,1,0,1.0,0,0,1.55,1.49,-0.84,2.41,0,0,0,2,5,0.0,0.0,0.0,89.3,2268.0,6.0,131.0,1,0-0
3481,FF,91.7,3.21,54.3,5.36,7.0,1,0,1.0,0,0,1.69,1.03,-0.46,1.92,0,0,0,1,5,0.0,0.0,0.0,91.2,2133.0,6.2,118.0,1,0-0
3482,FF,94.2,3.22,54.53,5.35,5.0,1,0,0.0,0,0,1.41,1.06,0.14,2.37,0,0,0,0,5,274.0,84.2,41.0,93.8,2261.0,6.0,124.0,1,0-0
3487,FF,96.6,3.2,54.25,5.54,4.0,1,0,1.0,0,0,1.02,1.48,-0.32,2.73,0,0,0,2,4,0.0,0.0,0.0,96.0,2262.0,6.2,143.0,1,0-0
3488,CH,88.4,3.25,54.0,5.03,8.0,1,0,0.0,0,0,1.15,0.4,0.11,1.89,0,0,0,1,4,388.0,108.2,30.0,88.7,2099.0,6.5,103.0,1,0-0
3495,SL,77.4,3.46,55.16,5.44,3.0,1,0,1.0,0,0,-1.03,-0.11,0.57,3.12,0,0,0,0,4,0.0,0.0,0.0,76.0,2338.0,5.3,285.0,1,0-0
3502,CH,87.3,3.32,54.56,5.12,12.0,1,0,0.0,0,0,1.52,0.27,1.82,3.2,0,1,0,2,3,0.0,0.0,0.0,86.8,1865.0,5.9,95.0,1,0-0
3503,CH,88.8,3.46,54.69,5.41,7.0,1,0,0.0,0,0,1.81,1.49,-0.65,2.05,0,0,0,2,3,322.0,96.7,20.0,87.2,2099.0,5.8,127.0,1,0-0
3507,CH,89.2,3.36,54.57,5.46,8.0,1,0,1.0,0,0,1.46,1.46,-0.17,1.8,0,0,0,1,3,0.0,0.0,0.0,87.9,2257.0,5.9,132.0,1,0-0
3508,SI,94.5,3.43,54.73,5.19,6.0,1,0,0.0,0,0,1.63,0.49,0.43,2.53,0,0,0,0,3,332.0,92.8,22.0,93.1,2270.0,5.8,103.0,1,0-0
3510,CH,86.8,3.38,54.62,5.11,13.0,1,0,0.0,0,0,1.71,0.85,-0.3,1.34,0,0,0,2,2,0.0,0.0,0.0,85.8,2022.0,5.9,113.0,1,0-0
3514,FF,93.6,3.38,54.61,5.48,4.0,1,0,1.0,0,0,1.25,1.5,-0.43,2.7,0,0,0,1,2,0.0,0.0,0.0,92.2,2306.0,5.9,138.0,1,0-0
3518,FF,91.1,3.33,54.76,5.32,6.0,1,0,1.0,0,0,1.04,0.97,0.42,2.3,0,0,0,0,2,0.0,0.0,0.0,90.1,2275.0,5.7,129.0,1,0-0
3520,FF,93.3,3.37,54.45,5.46,4.0,1,0,1.0,0,0,1.01,1.35,-0.37,2.78,0,0,0,2,1,0.0,0.0,0.0,92.7,2277.0,6.1,141.0,0,0-0
3524,SI,91.0,3.41,54.7,5.18,5.0,1,0,1.0,0,0,1.45,0.31,-0.23,2.59,0,0,0,1,1,0.0,0.0,0.0,90.4,2176.0,5.8,98.0,0,0-0
3528,FF,93.4,3.43,54.59,5.51,13.0,1,0,0.0,0,0,1.64,0.89,-0.7,0.57,0,0,0,0,1,0.0,0.0,0.0,92.2,2221.0,5.9,115.0,0,0-0
3529,CH,86.2,3.33,54.05,5.22,6.0,1,0,0.0,0,0,1.73,0.67,0.74,2.77,0,0,1,2,7,325.0,95.8,36.0,86.2,1924.0,6.4,111.0,0,0-0
3535,SL,78.7,3.27,54.9,5.46,13.0,1,0,0.0,0,0,-1.44,-0.09,-1.57,2.3,0,0,0,2,7,0.0,0.0,0.0,76.9,2409.0,5.6,273.0,0,0-0
3539,SL,77.2,3.35,55.08,5.29,14.0,0,0,0.0,0,0,-1.09,-0.25,1.22,2.78,0,0,0,1,7,0.0,0.0,0.0,74.9,2397.0,5.4,283.0,0,0-0
3546,CH,85.8,3.42,54.37,5.22,8.0,1,0,1.0,0,0,1.72,0.95,0.24,1.94,0,0,0,0,7,0.0,0.0,0.0,84.9,2127.0,6.1,119.0,0,0-0
3550,SL,75.7,3.46,55.12,5.3,11.0,1,0,0.0,0,0,-1.28,-0.05,-1.49,2.66,0,0,0,2,6,0.0,0.0,0.0,73.6,2343.0,5.4,272.0,0,0-0
3552,CH,87.4,3.36,54.46,5.13,14.0,1,0,0.0,0,0,1.85,0.57,0.94,1.74,0,0,0,1,6,0.0,0.0,0.0,86.2,2199.0,6.0,107.0,0,0-0
3557,CH,89.8,3.35,54.43,5.31,6.0,0,0,1.0,0,0,1.94,0.84,0.38,2.73,0,0,0,0,6,0.0,0.0,0.0,88.9,2038.0,6.1,113.0,0,0-0
3558,FF,92.8,3.19,54.09,5.39,2.0,1,0,0.0,0,0,1.35,1.29,-0.04,3.3,0,0,1,1,5,29.0,96.1,-5.0,92.1,2244.0,6.4,134.0,0,0-0
3561,FF,91.2,3.17,54.43,5.52,13.0,1,0,0.0,0,0,1.34,1.21,-0.72,1.63,0,0,0,1,5,0.0,0.0,0.0,90.4,2318.0,6.1,132.0,0,0-0
3564,FF,91.4,3.27,54.41,5.44,8.0,1,0,1.0,0,0,1.46,1.42,-0.13,2.0,0,0,0,0,5,0.0,0.0,0.0,90.0,2221.0,6.1,134.0,0,0-0
3569,SL,74.4,3.39,54.8,5.22,8.0,1,0,1.0,0,0,-1.49,-0.43,0.04,1.91,0,0,0,2,4,0.0,0.0,0.0,72.9,2284.0,5.7,286.0,0,0-0
3574,CH,83.8,3.31,54.25,5.04,12.0,0,0,1.0,0,0,2.0,0.8,0.87,2.64,0,0,0,1,4,9.0,72.6,-17.0,82.9,2075.0,6.3,112.0,0,0-0
3581,CH,85.3,3.25,54.32,5.22,8.0,1,0,1.0,0,0,1.94,0.81,-0.17,1.86,0,0,0,0,4,0.0,0.0,0.0,84.2,2149.0,6.2,113.0,0,0-0
3584,CH,88.1,3.35,54.12,4.97,9.0,1,0,1.0,0,0,1.84,0.37,0.36,1.65,0,0,1,2,3,0.0,0.0,0.0,87.8,2183.0,6.4,101.0,0,0-0
3588,CH,85.8,3.3,54.32,5.14,8.0,1,0,1.0,0,0,1.6,0.76,-0.28,2.42,0,0,1,1,3,0.0,0.0,0.0,84.9,2017.0,6.2,116.0,0,0-0
3592,FF,94.9,3.26,54.26,5.57,11.0,0,0,1.0,0,0,1.09,1.36,-0.08,3.33,0,0,0,1,3,0.0,0.0,0.0,94.3,2192.0,6.2,141.0,0,0-0
3596,FF,90.6,3.14,54.42,5.4,13.0,1,0,0.0,0,0,1.18,1.06,-1.62,2.05,0,0,0,0,3,0.0,0.0,0.0,89.6,2124.0,6.1,132.0,0,0-0
3601,CH,88.7,3.31,54.61,5.22,14.0,1,0,0.0,0,0,1.54,0.38,1.36,1.73,0,0,1,2,2,0.0,0.0,0.0,87.8,1914.0,5.9,104.0,0,0-0
3607,CH,87.2,3.3,54.22,5.17,6.0,1,0,1.0,0,0,1.67,0.71,0.39,2.51,0,0,1,1,2,0.0,0.0,0.0,86.7,1976.0,6.3,113.0,0,0-0
3613,FF,93.5,3.24,54.63,5.41,7.0,1,0,1.0,0,0,1.32,1.3,-0.52,2.39,0,0,0,1,2,0.0,0.0,0.0,92.4,2149.0,5.9,135.0,0,0-0
3616,SI,92.3,3.19,54.27,5.28,14.0,0,0,0.0,0,0,1.65,0.54,1.35,2.26,0,0,0,0,2,0.0,0.0,0.0,91.8,2074.0,6.2,108.0,0,0-0
3621,CH,87.0,3.35,54.4,5.02,13.0,1,0,0.0,0,0,1.58,0.6,-1.36,0.96,0,0,0,2,1,0.0,0.0,0.0,85.9,1943.0,6.1,111.0,0,0-0
3627,FF,95.9,3.21,54.42,5.49,13.0,1,0,0.0,0,0,1.39,1.28,-1.28,2.17,0,0,0,1,1,0.0,0.0,0.0,94.8,2499.0,6.1,133.0,0,0-0
3632,SI,96.2,3.16,54.28,5.38,8.0,1,0,1.0,0,0,1.5,0.63,0.22,2.11,0,0,0,0,1,0.0,0.0,0.0,95.8,2132.0,6.2,113.0,0,0-0
3635,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3636,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3637,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3640,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3641,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3642,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3646,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3647,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3648,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3651,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3652,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3653,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3657,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3658,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3659,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3660,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3663,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3666,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3667,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3668,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3669,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3674,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3675,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3678,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3679,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3680,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3681,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3682,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3683,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3686,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3689,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3690,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3691,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3694,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3697,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3698,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3701,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3704,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3707,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3710,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3711,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3714,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3715,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3718,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0-0
3719,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3720,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3721,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3722,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3723,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3724,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3725,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3726,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3727,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3728,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3729,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3730,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3731,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-0
3732,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3736,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3739,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3741,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-0
3742,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
3743,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-0
